Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
37.0,F,Married,4.0,BD,SPT,RR,9.669721262,No,NO,0.0,INV,1000000.0,Hot,1
33.0,F,Married,5.0,BD,SPT,BA,5.726754793,No,NO,0.0,ANS,4000000.0,Hot,1
30.0,M,Divorced,7.0,UHS,SE,DD,1.095420644,No,NO,0.0,INV,1000000.0,Cold,0
27.0,F,Married,2.0,MD,SE,PG,9.06438967,Yes,ANS,15000000.0,END,15000000.0,Hot,0
20.0,M,Single,7.0,LHS,SFT,PA,4.0,No,NO,0.0,TLE,2000000.0,Hot,1
50.0,M,Married,2.0,PD,SE,PG,9.758721108,Yes,ANS,15000000.0,INV,1000000.0,Warm,0
42.0,M,Divorced,6.0,BD,SE,FH,2.425150469,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
34.0,F,Single,2.0,BD,SPT,BA,5.809325431,Yes,INV,50000.0,PMT,2000000.0,Hot,0
27.0,F,Married,5.0,MD,SPT,PG,9.0,No,NO,0.0,END,15000000.0,Hot,1
47.0,M,Divorced,1.0,MD,SPT,PR,7.012610937,No,NO,0.0,ANS,15000000.0,Warm,1
39.0,M,Divorced,8.0,MD,SPT,BA,6.223109961,Yes,ANS,3000000.0,TLE,1000000.0,Hot,0
31.0,M,Married,6.0,MD,SE,FH,2.207877901,No,NO,0.0,END,1000000.0,Cold,0
33.0,M,Divorced,2.0,UHS,SE,DD,1.163730143,No,NO,0.0,PMT,15000000.0,Cold,0
27.0,M,Single,3.0,BD,SPT,PG,9.097318236,No,NO,0.0,INV,5000000.0,Hot,1
57.0,F,Married,5.0,PD,SE,FH,2.646283606,No,NO,0.0,ANS,15000000.0,Cold,0
50.0,F,Married,4.0,UHS,SE,OM,3.394527783,Yes,TLE,15000000.0,PMT,3000000.0,Cold,0
30.0,F,Single,1.0,BD,SE,FH,1.6766364,Yes,ANS,50000.0,END,2000000.0,Cold,0
47.0,M,Married,5.0,BD,SPT,PR,6.263616505,No,NO,0.0,ANS,3000000.0,Warm,0
36.0,M,Married,3.0,BD,SPT,PG,9.076678842,Yes,ANS,15000000.0,INV,15000000.0,Hot,1
45.0,M,Married,2.0,PD,SE,FH,2.606650541,No,NO,0.0,ANS,1000000.0,Cold,0
49.0,M,Married,7.0,PD,SE,PG,9.746571815,Yes,ANS,4000000.0,INV,3000000.0,Warm,1
36.0,F,Single,8.0,UHS,SPT,OM,3.141216043,Yes,PMT,3000000.0,TLE,15000000.0,Cold,0
19.0,M,Single,3.0,NE,SPT,CB,1.185991679,No,NO,0.0,PMT,15000000.0,Cold,1
23.0,M,Married,5.0,BD,SPT,PG,9.077796622,No,NO,0.0,END,1000000.0,Hot,1
60.0,M,Married,9.0,BD,SPT,RR,10.0,No,NO,0.0,INV,4000000.0,Warm,1
53.0,M,Divorced,4.0,BD,SPT,PG,9.815418284,Yes,TLE,1000000.0,ANS,15000000.0,Warm,0
54.0,M,Married,8.0,MD,SPT,PG,10.0,Yes,INV,15000000.0,PMT,15000000.0,Warm,0
46.0,M,Married,3.0,LHS,SE,DD,1.658629281,Yes,TLE,15000000.0,PMT,15000000.0,Cold,0
60.0,M,Divorced,6.0,PD,SPT,PR,8.0,Yes,INV,15000000.0,ANS,1000000.0,Warm,0
40.0,F,Married,4.0,BD,SPT,RR,9.594554347,No,NO,0.0,PMT,3000000.0,Hot,1
44.0,F,Divorced,1.0,BD,SPT,BA,6.406076832,No,NO,0.0,ANS,4000000.0,Warm,1
23.0,F,Married,2.0,BD,SPT,PG,9.332291891,Yes,TLE,4000000.0,END,3000000.0,Hot,1
38.0,M,Married,3.0,BD,SPT,PG,9.595232542,No,NO,0.0,PMT,5000000.0,Hot,1
52.0,F,Married,6.0,BD,SE,FH,2.421050534,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
55.0,M,Married,6.0,BD,SPT,RR,9.885604237,Yes,ANS,15000000.0,PMT,5000000.0,Warm,0
33.0,F,Single,6.0,MD,SPT,PG,9.554054815,No,NO,0.0,INV,5000000.0,Hot,1
20.0,M,Single,5.0,NE,SPT,DD,1.0,No,NO,0.0,INV,15000000.0,Cold,0
38.0,M,Married,4.0,MD,SPT,RR,9.26402939,Yes,ANS,15000000.0,INV,4000000.0,Hot,1
21.0,F,Married,5.0,NE,SPT,OM,2.0,No,NO,0.0,END,15000000.0,Warm,0
58.0,F,Married,10.0,LHS,SFT,OM,3.148267238,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
37.0,F,Divorced,7.0,UHS,SE,DD,1.445844855,No,NO,0.0,TLE,15000000.0,Cold,0
47.0,F,Married,6.0,BD,SPT,BA,7.168255885,Yes,INV,15000000.0,TLE,5000000.0,Warm,0
40.0,F,Married,10.0,MD,SPT,PG,9.063181756,Yes,ANS,3000000.0,INV,3000000.0,Warm,1
32.0,M,Married,6.0,UHS,SE,OM,2.522189928,Yes,INV,1000000.0,PMT,3000000.0,Cold,0
32.0,F,Divorced,6.0,MD,SE,FH,2.07331063,No,NO,0.0,TLE,15000000.0,Cold,0
47.0,M,Married,3.0,MD,SE,PG,9.578341502,No,NO,0.0,INV,2000000.0,Warm,1
20.0,M,Single,1.0,NE,SE,CF,1.656181668,No,NO,0.0,ANS,2000000.0,Cold,0
33.0,M,Married,4.0,BD,SE,FH,1.82803429,No,NO,0.0,PMT,2000000.0,Cold,0
51.0,M,Married,10.0,UHS,SPT,OT,3.463262871,Yes,ANS,50000.0,TLE,3000000.0,Cold,0
52.0,F,Divorced,6.0,LHS,SE,CB,1.94904272,Yes,TLE,2000000.0,PMT,1000000.0,Cold,0
37.0,F,Divorced,7.0,MD,SPT,PG,9.581192809,Yes,TLE,2000000.0,INV,15000000.0,Hot,1
56.0,F,Married,2.0,BD,SPT,PG,9.827923974,Yes,ANS,3000000.0,INV,3000000.0,Warm,1
23.0,M,Married,3.0,BD,SE,FH,1.701237602,No,NO,0.0,END,1000000.0,Cold,0
49.0,M,Divorced,1.0,BD,SE,FH,2.255989466,Yes,TLE,2000000.0,ANS,15000000.0,Cold,0
22.0,F,Married,4.0,BD,SPT,PG,9.0,No,NO,0.0,END,5000000.0,Hot,1
54.0,M,Divorced,2.0,PD,SE,FH,2.569783426,No,NO,0.0,ANS,1000000.0,Cold,0
19.0,F,Single,4.0,NE,SPT,CB,1.049461666,No,NO,0.0,END,1000000.0,Cold,1
48.0,M,Married,2.0,UHS,SPT,CB,1.606348719,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
26.0,M,Married,3.0,PD,SE,PG,9.279365664,No,NO,0.0,PMT,3000000.0,Hot,1
40.0,M,Single,6.0,PD,SE,FH,2.477967514,Yes,ANS,50000.0,TLE,2000000.0,Cold,0
39.0,M,Married,4.0,UHS,SPT,OM,2.547809656,No,NO,0.0,PMT,3000000.0,Cold,0
58.0,M,Married,2.0,LHS,SFT,DD,2.0,Yes,TLE,2000000.0,ANS,15000000.0,Cold,0
31.0,M,Divorced,7.0,NE,SE,CF,2.016608706,Yes,ANS,4000000.0,END,15000000.0,Cold,0
44.0,M,Married,4.0,MD,SE,FH,2.185212928,No,NO,0.0,TLE,1000000.0,Cold,0
54.0,F,Married,2.0,BD,SE,FH,2.538078177,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
55.0,M,Married,8.0,BD,SPT,RR,10.0,Yes,ANS,3000000.0,PMT,2000000.0,Warm,1
59.0,M,Married,4.0,MD,SPT,BA,7.331595216,Yes,PMT,2000000.0,INV,2000000.0,Warm,1
51.0,F,Married,7.0,UHS,SE,CF,2.700208317,No,NO,0.0,ANS,1000000.0,Cold,0
47.0,M,Divorced,2.0,BD,SE,FH,2.380784342,Yes,TLE,1000000.0,ANS,2000000.0,Cold,0
41.0,M,Single,1.0,MD,SE,FH,2.658987148,No,NO,0.0,ANS,2000000.0,Cold,0
43.0,F,Divorced,1.0,UHS,SE,CB,1.600439843,No,NO,0.0,PMT,15000000.0,Cold,0
54.0,M,Divorced,9.0,BD,SE,FH,2.964134533,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
56.0,F,Divorced,2.0,LHS,SE,OT,3.075563879,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
36.0,F,Married,5.0,MD,SE,FH,2.007138768,No,NO,0.0,ANS,15000000.0,Cold,0
33.0,M,Married,6.0,LHS,SFT,OM,3.016931914,No,NO,0.0,ANS,2000000.0,Cold,0
27.0,F,Single,1.0,UHS,SPT,OM,2.318256367,Yes,END,50000.0,PMT,1000000.0,Warm,0
56.0,F,Divorced,9.0,BD,SE,FH,2.26339698,Yes,ANS,50000.0,TLE,1000000.0,Cold,0
48.0,F,Married,3.0,UHS,SPT,OM,3.203332705,Yes,ANS,4000000.0,PMT,15000000.0,Cold,0
24.0,F,Married,5.0,PD,SE,FH,1.576319868,Yes,INV,50000.0,PMT,2000000.0,Cold,0
30.0,M,Married,5.0,BD,SPT,PG,9.36657329,No,NO,0.0,TLE,15000000.0,Hot,1
37.0,M,Divorced,3.0,BD,SPT,RR,9.693175631,Yes,ANS,15000000.0,TLE,2000000.0,Hot,1
56.0,M,Married,2.0,UHS,SE,CF,2.72533281,No,NO,0.0,ANS,2000000.0,Cold,0
28.0,F,Married,6.0,NE,SE,OM,2.693484869,Yes,PMT,15000000.0,END,15000000.0,Warm,0
45.0,F,Married,8.0,MD,SE,FH,1.919957964,No,NO,0.0,ANS,1000000.0,Cold,0
22.0,M,Single,3.0,MD,SPT,BA,5.0,No,NO,0.0,END,4000000.0,Hot,1
24.0,F,Single,1.0,UHS,SE,CF,1.583448958,No,NO,0.0,END,15000000.0,Cold,0
48.0,M,Divorced,6.0,MD,SPT,BA,6.634877505,Yes,PMT,15000000.0,TLE,3000000.0,Warm,0
38.0,M,Married,9.0,MD,SPT,BA,5.849028225,Yes,TLE,15000000.0,PMT,5000000.0,Hot,1
24.0,F,Divorced,10.0,MD,SPT,PR,5.084295438,No,NO,0.0,END,1000000.0,Hot,1
58.0,M,Divorced,7.0,UHS,SE,CF,2.952618702,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
56.0,F,Married,9.0,BD,SE,FH,2.594552251,Yes,TLE,2000000.0,ANS,1000000.0,Cold,0
50.0,F,Divorced,2.0,NE,SE,DD,1.994186734,Yes,PMT,15000000.0,ANS,1000000.0,Cold,0
32.0,M,Single,2.0,NE,SPT,DD,1.527883,No,NO,0.0,INV,15000000.0,Cold,0
32.0,F,Married,2.0,UHS,SPT,OM,2.246061943,Yes,PMT,1000000.0,ANS,3000000.0,Cold,0
31.0,M,Married,6.0,PD,SE,FH,1.912480729,Yes,ANS,2000000.0,END,1000000.0,Cold,0
51.0,F,Divorced,7.0,UHS,SE,CB,1.954392879,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
22.0,F,Single,2.0,UHS,SPT,DD,1.301863965,No,NO,0.0,INV,15000000.0,Cold,0
48.0,M,Married,6.0,BD,SE,FH,2.494688973,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
46.0,M,Divorced,1.0,PD,SPT,PG,9.866747413,No,NO,0.0,ANS,1000000.0,Warm,1
50.0,M,Divorced,6.0,BD,SPT,PG,9.894006674,Yes,ANS,15000000.0,INV,1000000.0,Warm,0
50.0,M,Married,4.0,NE,SPT,DD,1.814395587,Yes,ANS,1000000.0,PMT,15000000.0,Cold,0
35.0,F,Divorced,2.0,NE,SE,OT,2.488562707,No,NO,0.0,INV,15000000.0,Cold,0
23.0,F,Single,2.0,BD,SPT,BA,5.0,Yes,PMT,15000000.0,ANS,15000000.0,Hot,1
43.0,F,Single,6.0,LHS,SE,CF,2.698890721,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
35.0,M,Married,7.0,BD,SE,PG,9.295867254,Yes,TLE,15000000.0,ANS,5000000.0,Hot,1
59.0,M,Married,4.0,PD,SE,FH,3.0,No,NO,0.0,ANS,1000000.0,Cold,0
23.0,F,Married,9.0,MD,SPT,PG,9.270886344,No,NO,0.0,END,2000000.0,Hot,1
34.0,M,Married,8.0,LHS,SFT,OM,2.392970429,Yes,INV,1000000.0,END,2000000.0,Cold,0
41.0,M,Married,8.0,PD,SPT,PR,7.200949572,Yes,INV,3000000.0,ANS,5000000.0,Warm,0
28.0,F,Married,2.0,BD,SE,FH,2.163116068,No,NO,0.0,TLE,1000000.0,Warm,0
38.0,M,Married,5.0,PD,SE,PG,9.532700575,No,NO,0.0,ANS,15000000.0,Hot,1
35.0,M,Single,3.0,MD,SPT,BA,6.187547171,No,NO,0.0,END,15000000.0,Hot,1
43.0,F,Married,4.0,UHS,SE,OT,3.177331558,Yes,ANS,3000000.0,TLE,3000000.0,Cold,0
39.0,M,Married,5.0,MD,SE,FH,2.577927091,No,NO,0.0,ANS,2000000.0,Cold,0
19.0,F,Single,2.0,LHS,SFT,CB,1.106687947,No,NO,0.0,ANS,15000000.0,Cold,0
35.0,M,Married,2.0,MD,SPT,RR,9.066694855,Yes,END,1000000.0,INV,1000000.0,Hot,1
46.0,F,Single,4.0,BD,SE,PG,9.736355797,Yes,TLE,3000000.0,INV,1000000.0,Warm,1
49.0,M,Married,4.0,UHS,SPT,DD,1.102732473,Yes,PMT,2000000.0,TLE,15000000.0,Cold,1
36.0,F,Divorced,2.0,LHS,SFT,PA,4.652993136,Yes,ANS,50000.0,TLE,3000000.0,Hot,1
25.0,M,Married,2.0,PD,SPT,PG,9.161069456,Yes,TLE,15000000.0,END,2000000.0,Hot,1
30.0,F,Divorced,4.0,PD,SE,FH,2.386682049,Yes,TLE,4000000.0,ANS,2000000.0,Cold,0
31.0,M,Single,10.0,NE,SE,CF,1.800492848,No,NO,0.0,ANS,1000000.0,Cold,0
35.0,F,Divorced,6.0,UHS,SPT,OT,2.505651903,No,NO,0.0,END,15000000.0,Cold,0
47.0,M,Married,9.0,MD,SE,FH,2.477658105,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
50.0,M,Married,2.0,UHS,SPT,DD,1.411412787,No,NO,0.0,ANS,15000000.0,Cold,0
30.0,M,Married,5.0,PD,SPT,RR,9.098353048,No,NO,0.0,END,3000000.0,Hot,1
19.0,M,Single,2.0,LHS,SFT,CB,1.098886881,No,NO,0.0,ANS,15000000.0,Cold,0
58.0,M,Married,4.0,LHS,SFT,CB,2.0,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
54.0,M,Divorced,6.0,MD,SPT,PG,9.802949759,Yes,INV,15000000.0,PMT,3000000.0,Warm,0
25.0,M,Single,4.0,MD,SE,PG,9.014509776,Yes,END,15000000.0,ANS,15000000.0,Hot,1
60.0,F,Married,4.0,MD,SPT,PG,9.814718132,Yes,PMT,2000000.0,INV,5000000.0,Warm,1
56.0,M,Married,2.0,BD,SE,FH,2.853314417,Yes,TLE,50000.0,ANS,1000000.0,Cold,0
32.0,F,Divorced,7.0,LHS,SFT,DD,1.436503779,No,NO,0.0,INV,1000000.0,Cold,0
33.0,M,Married,2.0,NE,SPT,DD,1.526407079,Yes,ANS,3000000.0,END,1000000.0,Cold,0
25.0,M,Married,6.0,BD,SE,FH,1.5,No,NO,0.0,INV,15000000.0,Cold,0
21.0,M,Married,5.0,BD,SPT,PG,9.031277926,No,NO,0.0,TLE,3000000.0,Hot,1
59.0,M,Divorced,1.0,BD,SE,FH,2.749395612,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
39.0,M,Married,4.0,MD,SPT,PG,9.488858501,No,NO,0.0,TLE,2000000.0,Hot,1
48.0,M,Married,4.0,MD,SE,PG,10.0,Yes,INV,2000000.0,ANS,5000000.0,Warm,1
34.0,M,Divorced,5.0,MD,SE,FH,2.093772592,Yes,INV,15000000.0,ANS,2000000.0,Cold,0
55.0,M,Married,5.0,LHS,SFT,DD,1.926022456,Yes,TLE,15000000.0,PMT,1000000.0,Cold,0
25.0,M,Married,6.0,MD,SPT,PR,5.0,Yes,END,1000000.0,INV,3000000.0,Hot,1
27.0,M,Single,4.0,BD,SPT,PG,9.0,Yes,END,15000000.0,TLE,15000000.0,Hot,1
55.0,F,Married,2.0,MD,SPT,PG,9.814956253,Yes,ANS,4000000.0,TLE,1000000.0,Warm,1
57.0,M,Married,2.0,BD,SE,PG,9.650767888,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
57.0,M,Divorced,4.0,MD,SE,PG,9.862637903,No,NO,0.0,INV,1000000.0,Warm,1
52.0,F,Married,4.0,LHS,SE,CB,1.705071224,Yes,PMT,15000000.0,ANS,1000000.0,Cold,0
23.0,F,Single,6.0,UHS,SE,OT,2.482882557,No,NO,0.0,END,15000000.0,Warm,0
42.0,F,Married,9.0,BD,SPT,PG,9.627848247,Yes,INV,15000000.0,ANS,1000000.0,Warm,0
46.0,M,Married,8.0,BD,SPT,PG,9.341877681,Yes,ANS,4000000.0,TLE,15000000.0,Warm,0
56.0,F,Married,5.0,BD,SPT,PG,10.0,Yes,INV,15000000.0,PMT,15000000.0,Warm,0
25.0,F,Married,10.0,LHS,SFT,DD,1.200200715,Yes,END,2000000.0,PMT,15000000.0,Cold,0
27.0,M,Married,10.0,BD,SPT,RR,9.365969249,Yes,ANS,2000000.0,INV,4000000.0,Hot,0
43.0,M,Married,2.0,BD,SE,FH,2.864781667,No,NO,0.0,TLE,15000000.0,Cold,0
49.0,M,Married,4.0,MD,SE,FH,2.436321899,Yes,ANS,1000000.0,TLE,1000000.0,Cold,0
25.0,M,Single,6.0,MD,SPT,PG,9.0,No,NO,0.0,END,1000000.0,Hot,0
43.0,M,Single,1.0,PD,SE,FH,2.533520487,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
48.0,M,Married,7.0,MD,SE,FH,2.767364871,Yes,ANS,50000.0,TLE,15000000.0,Cold,1
48.0,M,Divorced,3.0,UHS,SE,DD,1.936026399,Yes,PMT,1000000.0,TLE,15000000.0,Cold,0
34.0,M,Single,2.0,NE,SPT,OC,5.102330321,Yes,TLE,3000000.0,INV,3000000.0,Hot,1
29.0,M,Married,10.0,MD,SPT,RR,9.118933804,No,NO,0.0,ANS,15000000.0,Hot,1
55.0,F,Divorced,2.0,LHS,SFT,DD,1.984251242,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
31.0,M,Married,3.0,PD,SPT,PG,9.289725026,Yes,END,15000000.0,ANS,15000000.0,Hot,1
38.0,F,Divorced,6.0,LHS,SFT,OM,2.90775977,No,NO,0.0,PMT,3000000.0,Cold,0
23.0,M,Married,5.0,UHS,SE,CB,1.132987789,No,NO,0.0,INV,1000000.0,Cold,0
19.0,F,Married,9.0,LHS,SFT,CB,1.303066374,No,NO,0.0,INV,15000000.0,Cold,0
23.0,F,Married,2.0,BD,SE,FH,1.853049055,Yes,TLE,4000000.0,PMT,15000000.0,Cold,0
40.0,M,Single,3.0,MD,SPT,BA,6.483246605,Yes,PMT,3000000.0,TLE,5000000.0,Warm,0
36.0,M,Divorced,1.0,PD,SE,FH,1.979956905,No,NO,0.0,TLE,1000000.0,Cold,0
22.0,M,Divorced,1.0,LHS,SFT,DD,1.126185383,Yes,PMT,15000000.0,INV,1000000.0,Cold,0
56.0,F,Married,4.0,MD,SE,PG,9.864709251,Yes,ANS,15000000.0,PMT,2000000.0,Warm,0
52.0,M,Married,6.0,BD,SPT,RR,9.69443186,Yes,TLE,15000000.0,ANS,15000000.0,Warm,0
30.0,F,Single,4.0,NE,SPT,OT,2.660784472,No,NO,0.0,END,2000000.0,Warm,0
25.0,M,Married,5.0,UHS,SE,OT,2.0,No,NO,0.0,TLE,2000000.0,Warm,0
35.0,M,Married,6.0,LHS,SE,CF,2.055745967,No,NO,0.0,PMT,15000000.0,Cold,0
59.0,F,Married,3.0,BD,SPT,RR,10.0,Yes,ANS,50000.0,PMT,1000000.0,Warm,1
29.0,M,Single,5.0,LHS,SE,DD,1.233099291,Yes,END,1000000.0,PMT,1000000.0,Cold,0
58.0,F,Married,2.0,MD,SPT,PG,10.0,Yes,INV,15000000.0,TLE,3000000.0,Warm,0
31.0,F,Married,4.0,MD,SE,FH,1.710873905,No,NO,0.0,END,1000000.0,Cold,0
44.0,F,Married,2.0,UHS,SPT,DD,1.64929655,No,NO,0.0,TLE,1000000.0,Cold,0
55.0,F,Divorced,10.0,BD,SPT,BA,6.62285955,Yes,PMT,15000000.0,TLE,3000000.0,Warm,0
57.0,M,Divorced,10.0,MD,SE,FH,3.0,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
19.0,F,Single,2.0,NE,SPT,OM,2.0,Yes,PMT,50000.0,INV,2000000.0,Warm,1
37.0,M,Divorced,3.0,BD,SE,FH,2.025333924,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
38.0,F,Single,1.0,UHS,SE,OT,2.790079003,No,NO,0.0,TLE,3000000.0,Cold,0
42.0,F,Single,7.0,LHS,SFT,OM,3.181089824,Yes,PMT,1000000.0,ANS,15000000.0,Cold,0
39.0,M,Single,10.0,PD,SPT,RR,9.328279381,No,NO,0.0,INV,15000000.0,Hot,0
41.0,M,Married,2.0,PD,SE,FH,2.180225986,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
29.0,F,Married,5.0,BD,SE,FH,2.051972569,Yes,TLE,1000000.0,INV,15000000.0,Warm,0
49.0,M,Single,2.0,BD,SE,PG,9.538609525,No,NO,0.0,INV,2000000.0,Warm,1
41.0,M,Divorced,1.0,MD,SPT,RR,9.528028267,Yes,INV,3000000.0,ANS,4000000.0,Warm,1
34.0,M,Married,6.0,PD,SE,FH,2.042428713,Yes,TLE,50000.0,INV,1000000.0,Cold,0
58.0,F,Divorced,6.0,PD,SPT,PG,9.729273289,No,NO,0.0,ANS,5000000.0,Warm,1
44.0,M,Divorced,6.0,MD,SE,FH,2.472125345,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
55.0,F,Married,2.0,MD,SPT,PG,10.0,Yes,ANS,15000000.0,TLE,4000000.0,Warm,0
43.0,F,Married,2.0,MD,SE,FH,2.998570427,No,NO,0.0,ANS,1000000.0,Cold,0
31.0,F,Single,5.0,MD,SPT,BA,5.603073165,Yes,PMT,2000000.0,INV,3000000.0,Hot,1
48.0,M,Divorced,10.0,BD,SE,FH,2.426495711,Yes,TLE,1000000.0,ANS,1000000.0,Cold,0
32.0,M,Married,9.0,MD,SE,FH,2.106196401,Yes,END,15000000.0,ANS,15000000.0,Cold,0
48.0,M,Married,9.0,PD,SPT,PG,9.842938996,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
24.0,F,Divorced,3.0,MD,SE,FH,1.802505869,No,NO,0.0,INV,1000000.0,Cold,0
44.0,F,Married,5.0,MD,SE,FH,2.413142186,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
35.0,M,Married,9.0,MD,SPT,PG,9.479654767,No,NO,0.0,ANS,15000000.0,Hot,1
34.0,M,Married,7.0,NE,SPT,DD,1.235013402,Yes,PMT,2000000.0,ANS,1000000.0,Cold,1
58.0,M,Married,7.0,MD,SPT,BA,7.682915083,No,NO,0.0,ANS,3000000.0,Warm,1
18.0,F,Married,8.0,NE,SPT,OM,2.0,No,NO,0.0,TLE,1000000.0,Warm,1
51.0,F,Married,6.0,BD,SE,FH,2.563656576,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
24.0,F,Married,5.0,UHS,SE,OM,2.426060984,Yes,INV,15000000.0,PMT,3000000.0,Warm,0
31.0,M,Married,3.0,UHS,SPT,CB,1.0,No,NO,0.0,PMT,1000000.0,Cold,1
55.0,M,Married,6.0,BD,SPT,RR,9.725888391,Yes,PMT,15000000.0,ANS,3000000.0,Warm,0
46.0,M,Married,5.0,BD,SPT,PR,6.79292222,Yes,ANS,3000000.0,TLE,5000000.0,Warm,0
21.0,F,Single,1.0,UHS,SPT,DD,1.12215637,No,NO,0.0,END,1000000.0,Cold,0
55.0,M,Divorced,2.0,LHS,SFT,DD,1.870826465,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
23.0,F,Married,6.0,PD,SPT,PR,5.403145898,Yes,INV,15000000.0,END,1000000.0,Hot,1
29.0,M,Married,2.0,MD,SPT,BA,5.667695288,No,NO,0.0,INV,4000000.0,Hot,1
29.0,F,Divorced,2.0,UHS,SE,CB,1.200599544,Yes,PMT,3000000.0,END,15000000.0,Cold,0
22.0,M,Married,5.0,UHS,SE,DD,1.054297298,Yes,INV,50000.0,END,1000000.0,Cold,0
46.0,M,Divorced,3.0,UHS,SPT,OT,3.107335309,Yes,TLE,50000.0,ANS,1000000.0,Cold,0
57.0,F,Divorced,6.0,UHS,SE,OT,3.40510483,Yes,ANS,15000000.0,TLE,3000000.0,Cold,0
50.0,M,Married,2.0,BD,SPT,PG,9.820850946,Yes,INV,4000000.0,PMT,4000000.0,Warm,1
38.0,M,Divorced,4.0,MD,SPT,PG,9.332043445,Yes,INV,1000000.0,TLE,5000000.0,Hot,1
44.0,F,Married,6.0,LHS,SFT,DD,1.755457527,Yes,TLE,15000000.0,PMT,1000000.0,Cold,0
23.0,M,Divorced,6.0,MD,SE,FH,1.5,Yes,INV,15000000.0,ANS,15000000.0,Cold,0
27.0,M,Single,8.0,UHS,SPT,OT,2.038752038,No,NO,0.0,INV,15000000.0,Warm,0
57.0,F,Divorced,9.0,MD,SPT,PG,10.0,Yes,INV,3000000.0,TLE,4000000.0,Warm,1
45.0,M,Divorced,4.0,UHS,SPT,CB,1.521670401,Yes,TLE,50000.0,PMT,15000000.0,Cold,0
39.0,M,Divorced,1.0,BD,SPT,RR,9.371630061,No,NO,0.0,ANS,1000000.0,Hot,1
50.0,M,Divorced,2.0,BD,SPT,RR,9.769218956,Yes,TLE,3000000.0,ANS,4000000.0,Warm,1
39.0,M,Married,4.0,BD,SPT,PR,6.523423235,No,NO,0.0,ANS,15000000.0,Hot,1
52.0,M,Married,5.0,PD,SPT,PR,8.0,Yes,ANS,15000000.0,TLE,15000000.0,Warm,0
38.0,M,Married,2.0,BD,SE,FH,2.260979934,No,NO,0.0,TLE,15000000.0,Cold,0
59.0,M,Divorced,2.0,LHS,SE,DD,1.821802382,No,NO,0.0,ANS,1000000.0,Cold,0
47.0,F,Married,4.0,BD,SPT,RR,9.733639852,No,NO,0.0,ANS,4000000.0,Warm,1
20.0,F,Single,9.0,NE,SPT,OT,2.435342353,No,NO,0.0,END,3000000.0,Warm,0
56.0,M,Divorced,4.0,MD,SE,FH,2.865193814,No,NO,0.0,TLE,2000000.0,Cold,0
35.0,M,Married,3.0,MD,SPT,PG,9.0,Yes,END,4000000.0,INV,5000000.0,Hot,1
38.0,F,Married,6.0,NE,SPT,OT,2.653004369,No,NO,0.0,TLE,15000000.0,Cold,0
35.0,F,Married,2.0,LHS,SFT,DD,1.414228921,No,NO,0.0,ANS,15000000.0,Cold,0
46.0,M,Married,6.0,BD,SPT,RR,9.834036778,No,NO,0.0,INV,5000000.0,Warm,1
36.0,F,Married,4.0,LHS,SE,OT,2.466803218,No,NO,0.0,ANS,1000000.0,Cold,0
34.0,F,Married,5.0,PD,SPT,PR,5.143551706,Yes,ANS,2000000.0,END,1000000.0,Hot,1
49.0,F,Married,3.0,MD,SPT,PG,9.7816083,Yes,INV,15000000.0,TLE,1000000.0,Warm,0
34.0,M,Single,1.0,MD,SPT,PG,9.345716537,Yes,INV,4000000.0,ANS,1000000.0,Hot,1
44.0,M,Divorced,1.0,MD,SPT,BA,7.469195227,Yes,PMT,15000000.0,ANS,5000000.0,Warm,0
39.0,M,Married,7.0,UHS,SE,DD,1.510339311,Yes,PMT,1000000.0,TLE,15000000.0,Cold,0
24.0,M,Single,2.0,PD,SPT,BA,5.452184755,Yes,INV,50000.0,END,4000000.0,Hot,1
44.0,F,Divorced,5.0,BD,SPT,RR,9.782386601,No,NO,0.0,INV,3000000.0,Warm,1
